SampleID	GC153T	GC188T	GC060T	GC174T	GC105T	GC132T	GC203T	GC049T	GC172T	GC066T	GC098T	GC107T	GC014T	GC213T	GC064T	GC160T	GC179T	GC197T	GC207T	GC141T	GC130T	GC185T	GC114T	GC069T	GC055T	GC091T	GC037T	GC072T	GC202T	GC120T	GC200T	GC182T	GC195T	GC144T	GC208T	GC169T	GC093T	GC134T	GC119T	GC020T	GC186T	GC124T	GC183T	GC129T	GC151T	GC110T	GC189T	GC106T	GC209T	GC023T	GC161T	GC178T	GC164T	GC152T	GC025T	GC001T	GC070T	GC103T	GC123T	GC206T	GC177T	GC016T	GC150T	GC168T	GC043T	GC027T	GC100T	GC154T	GC143T	GC148T	GC147T	GC095T	GC145T	GC198T	GC167T	GC193T	GC104T	GC180T	GC094T	GC149T	GC184T	GC092T	GC159T	GC171T	GC163T	GC146T	GC102T	GC191T	GC211T	GC153T	GC188T	GC060T	GC174T	GC105T	GC132T	GC203T	GC049T	GC172T	GC066T	GC098T	GC107T	GC014T	GC213T	GC064T	GC160T	GC179T	GC197T	GC207T	GC141T	GC130T	GC185T	GC114T	GC069T	GC055T	GC091T	GC037T	GC072T	GC202T	GC120T	GC200T	GC182T	GC195T	GC144T	GC208T	GC169T	GC093T	GC134T	GC119T	GC020T	GC186T	GC124T	GC183T	GC129T	GC151T	GC110T	GC189T	GC106T	GC209T	GC023T	GC161T	GC178T	GC164T	GC152T	GC025T	GC001T	GC070T	GC103T	GC123T	GC206T	GC177T	GC016T	GC150T	GC168T	GC043T	GC027T	GC100T	GC154T	GC143T	GC148T	GC147T	GC095T	GC145T	GC198T	GC167T	GC193T	GC104T	GC180T	GC094T	GC149T	GC184T	GC092T	GC159T	GC171T	GC163T	GC146T	GC102T	GC191T	GC211T	GC153T	GC188T	GC060T	GC174T	GC105T	GC132T	GC203T	GC049T	GC172T	GC066T	GC098T	GC107T	GC014T	GC213T	GC064T	GC160T	GC179T	GC197T	GC207T	GC141T	GC130T	GC185T	GC114T	GC069T	GC055T	GC091T	GC037T	GC072T	GC202T	GC120T	GC200T	GC182T	GC195T	GC144T	GC208T	GC169T	GC093T	GC134T	GC119T	GC020T	GC186T	GC124T	GC183T	GC129T	GC151T	GC110T	GC189T	GC106T	GC209T	GC023T	GC161T	GC178T	GC164T	GC152T	GC025T	GC001T	GC070T	GC103T	GC123T	GC206T	GC177T	GC016T	GC150T	GC168T	GC043T	GC027T	GC100T	GC154T	GC143T	GC148T	GC147T	GC095T	GC145T	GC198T	GC167T	GC193T	GC104T	GC180T	GC094T	GC149T	GC184T	GC092T	GC159T	GC171T	GC163T	GC146T	GC102T	GC191T	GC211T
FGFR4_SBS44	0	0	0	0	0.318381272258202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0457378952187762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.596619069417964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.318381272258202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0457378952187762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.596619069417964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.318381272258202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0457378952187762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.596619069417964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOXP1_SBS44	0	0	0	0	0.17119069912174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0690123383960304	0	0	0	0	0	0	0	0	0	0	0.17119069912174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0690123383960304	0	0	0	0	0	0	0	0	0	0	0.17119069912174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0690123383960304	0	0	0	0	0	0
GLI1_SBS44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0690123383960303	0	0	0	0	0	0	0	0	0.233920650971559	0	0	0	0	0.359850373169133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0690123383960303	0	0	0	0	0	0	0	0	0.233920650971559	0	0	0	0	0.359850373169133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0690123383960303	0	0	0	0	0	0	0	0	0.233920650971559	0	0	0	0	0.359850373169133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRM3_SBS44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233920650971559	0	0	2.41171230937171e-200	0	0	0	0	0	0.0457378952187762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246642119597816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233920650971559	0	0	2.41171230937171e-200	0	0	0	0	0	0.0457378952187762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246642119597816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233920650971559	0	0	2.41171230937171e-200	0	0	0	0	0	0.0457378952187762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246642119597816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNAS_SBS44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41171230937172e-200	2.41171230937171e-200	0	0	0	0	0.000119678827854411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000120080130243988	0	0	0	0	0	0	0	0	0	0	0	0	0.233920650971559	0	0	0	0	0	0	0.000119609045584806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41171230937172e-200	2.41171230937171e-200	0	0	0	0	0.000119678827854411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000120080130243988	0	0	0	0	0	0	0	0	0	0	0	0	0.233920650971559	0	0	0	0	0	0	0.000119609045584806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41171230937172e-200	2.41171230937171e-200	0	0	0	0	0.000119678827854411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000120080130243988	0	0	0	0	0	0	0	0	0	0	0	0	0.233920650971559	0	0	0	0	0	0	0.000119609045584806	0	0	0	0	0
HOXD13_SBS44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233920650971559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233920650971559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233920650971559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIF1A_SBS44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24239398294687	0	0	0	0	0	0	0	0	0	0	0.0786035860519551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24239398294687	0	0	0	0	0	0	0	0	0	0	0.0786035860519551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24239398294687	0	0	0	0	0	0	0	0	0	0	0.0786035860519551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KAT6A_SBS44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0458297410392433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233920650971559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0458297410392433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233920650971559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0458297410392433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233920650971559	0	0	0	0	0	0	0	0	0
KDM5A_SBS44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33479265449854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33479265449854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33479265449854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KMT2A_SBS44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114546266253217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114546266253217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114546266253217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MDM4_SBS44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.184111862403333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.184111862403333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.184111862403333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTOR_SBS44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233920650971559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233920650971559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233920650971559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MITF_SBS44	0	0	0	0	0	0	0	0	0	0	0.233920650971559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233920650971559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233920650971559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP2K2_SBS44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226755875217555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242185507572156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226755875217555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242185507572156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226755875217555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242185507572156	0	0	0	0	0
MUC16_SBS44	0.233920650971559	0	0	0.0156486180768368	0	0	0.121163016102187	0	0	0	0	0	0	0	0	8.68616343358452e-309	0	0.0156486180768368	0	0	0	0	0	0	0	0	0	0	8.68616343358456e-309	0	0.177131632080837	0.33479265449854	0	0	0.0457378952187762	0	0	0.000119678827854411	0.262281301588161	0	0	0	0	0.358717984906172	0	0	0	0.174472824927289	0	0	0	0	0	0	0	0	0	8.68616343358459e-309	0	0	0	0.255870579249327	5.79792599619133e-39	0	0	0	0.040290663599191	0.0294818816056326	0	0	0	0	0	0	0	0	0	0	0.0675514916217032	0.0234769266751769	0	0	0	0.587577610350541	0	0	0.00355790442919426	0.08283871345198	0	0.233920650971559	0	0	0.0156486180768368	0	0	0.121163016102187	0	0	0	0	0	0	0	0	8.68616343358452e-309	0	0.0156486180768368	0	0	0	0	0	0	0	0	0	0	8.68616343358456e-309	0	0.177131632080837	0.33479265449854	0	0	0.0457378952187762	0	0	0.000119678827854411	0.262281301588161	0	0	0	0	0.358717984906172	0	0	0	0.174472824927289	0	0	0	0	0	0	0	0	0	8.68616343358459e-309	0	0	0	0.255870579249327	5.79792599619133e-39	0	0	0	0.040290663599191	0.0294818816056326	0	0	0	0	0	0	0	0	0	0	0.0675514916217032	0.0234769266751769	0	0	0	0.587577610350541	0	0	0.00355790442919426	0.08283871345198	0	0.233920650971559	0	0	0.0156486180768368	0	0	0.121163016102187	0	0	0	0	0	0	0	0	8.68616343358452e-309	0	0.0156486180768368	0	0	0	0	0	0	0	0	0	0	8.68616343358456e-309	0	0.177131632080837	0.33479265449854	0	0	0.0457378952187762	0	0	0.000119678827854411	0.262281301588161	0	0	0	0	0.358717984906172	0	0	0	0.174472824927289	0	0	0	0	0	0	0	0	0	8.68616343358459e-309	0	0	0	0.255870579249327	5.79792599619133e-39	0	0	0	0.040290663599191	0.0294818816056326	0	0	0	0	0	0	0	0	0	0	0.0675514916217032	0.0234769266751769	0	0	0	0.587577610350541	0	0	0.00355790442919426	0.08283871345198	0
MUC4_SBS44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246642119597816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246642119597816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246642119597816	0	0	0	0	0
MLLT10_SBS44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170952632693202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170952632693202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170952632693202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NTRK3_SBS44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.68616343358456e-309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0156486180768368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233920650971559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.68616343358456e-309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0156486180768368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233920650971559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.68616343358456e-309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0156486180768368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233920650971559	0	0	0	0	0
NUP98_SBS44	0	0	0	0	0	0	0.0457378952187762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169011575161908	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01629303349544e-320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0457378952187762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169011575161908	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01629303349544e-320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0457378952187762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169011575161908	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01629303349544e-320	0	0	0	0	0	0	0	0	0	0	0
NUTM1_SBS44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0988326440289093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.38531553966959e-322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0988326440289093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.38531553966959e-322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0988326440289093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.38531553966959e-322	0	0	0	0	0	0	0	0	0
